ctg3,id
라벨프린터,50002944
바코드프린터,50002945
영수증프린터,50002946
플로터,50002947
3D프린터,50005481
복합기/프린터소모품,50001208
잉크,50002948
토너,50002949
기타복합기/프린터소모품,50002951
3D프린터소모품,50005482
스캐너,50001209
명함스캐너,50002952
바코드스캐너,50002953
양면스캐너,50002954
펜스캐너,50002955
평판스캐너,50002956
필름스캐너,50002957
3D 스캐너,50006840
전자사전,50001728
전자책,50001729
어학학습기,50001730
학습보조기,50001731
보이스레코더,50001732
학습기기액세서리,50001198
보호필름/키스킨,50002767
케이스/파우치,50002768
충전기/케이블,50002769
외장HDD,50001600
외장SSD,50001601
NAS,50001602
USB메모리,50001615
HDD,50001616
SSD,50001617
ODD,50001216
CD/DVD콤보,50003088
CD-ROM,50003089
CD레코더,50003090
DVD-ROM,50003091
DVD레코더,50003092
블루레이,50003093
공미디어,50001217
CD미디어,50003094
DVD미디어,50003095
블루레이미디어,50003096
기타공미디어,50003097
미디어보관함,50003098
미디어전용라벨,50003099
기타공미디어액세서리,50003100
기타저장장치,50001618
저장장치액세서리,50001619
가정용게임기,50001733
휴대용게임기,50001734
PC게임,50001735
게임타이틀,50001736
게임기주변기기,50001199
조이스틱/컨트롤러,50002770
가방/케이스,50002771
보호필름,50002772
충전기기,50002773
음향기기,50002774
기타주변기기,50002775
침대,50001228
싱글침대,50003210
슈퍼싱글침대,50003211
더블침대,50003212
퀸침대,50003213
킹침대,50003214
침대프레임,50003215
이층침대,50003216
이단침대,50003217
접이식침대,50003218
돌침대,50003219
흙침대,50003220
베드벤치,50003221
패밀리침대,50006200
매트리스,50001229
싱글매트리스,50003222
슈퍼싱글매트리스,50003223
더블매트리스,50003224
퀸매트리스,50003225
킹매트리스,50003226
장롱/붙박이장,50001230
옷장,50003227
장롱,50003228
붙박이장,50003229
틈새옷장,50003230
드레스룸,50003231
화장대,50001231
일반화장대,50003232
콘솔,50003233
좌식화장대,50003234
화장품정리함,50003235
화장대의자,50003236
거울,50001232
벽걸이거울,50003237
전신거울,50003238
탁상거울,50003239
손거울,50003240
서랍장,50001233
2/3/4단 서랍장,50003241
5/6단 서랍장,50003670
협탁,50001307
부부테이블,50001308
침실세트,50001309
소파,50001234
가죽소파,50003242
인조가죽소파,50003243
패브릭소파,50003244
리클라이너소파,50003245
좌식소파,50003246
소파베드,50003247
벤치소파,50003248
수납소파,50003249
빈백,50003250
테이블,50001235
거실테이블,50003251
사이드테이블,50003253
다용도테이블,50003254
TV거실장,50001310
장식장,50001311
식탁/의자,50001236
식탁세트,50003255
식탁테이블,50003256
아일랜드식탁,50003257
레인지대겸용식탁,50003258
식탁의자,50003260
아일랜드식탁의자,50003261
레인지대,50001313
싱크대,50001314
왜건/카트,50001315
주방수납장,50001316
그릇장/컵보드,50001317
기타주방가구,50001318
와인랙,50004801
행거,50001319
수납장,50001320
선반,50001321
공간박스,50001322
고가구,50001323
나비장,50001324
CD/DVD장,50001325
신발장,50001326
우산꽂이,50001327
잡지꽂이,50001328
코너장,50001329
소품수납함,50001330
책상,50001332
책상의자,50001333
책상의자세트,50001334
책장,50001335
책꽂이,50001336
침대,50001237
일반침대,50003262
벙커침대,50003671
2단침대,50003672
2층침대,50003673
옷장,50001337
행거,50001338
서랍장,50001339
수납장,50001340
의자,50001341
소파,50001342
소품가구,50001344
아동침실세트,50001345
책상,50001238
h형 책상,50003263
일자형 책상,50003675
좌식책상,50003676
2인용 책상,50003677
컴퓨터책상,50003678
코너형책상,50003679
독서실책상,50003680
삼나무/원목책상,50003681
책상소품,50003695
책장,50001346
책꽂이,50001347
의자,50001239
일반의자,50003264
인테리어의자,50003682
목받침의자,50003683
좌식의자,50003265
스툴,50003266
안락의자,50003291
흔들의자,50003292
하이팩의자,50003293
간이/접이식의자,50003294
의자발받침대,50003295
사무/교구용가구,50001240
사무용책상,50003296
사무용책장,50003297
사무용소파,50003298
사무용의자,50003299
사무용수납가구,50003300
파티션,50003301
캐비닛,50003302
회의테이블,50003303
교구용가구/소품,50003304
학원/학교책걸상,50003305
기타사무/교구용가구,50003306
야외테이블,50001054
야외의자,50001055
정원그네,50001056
정자,50001057
야외벤치,50001058
기타아웃도어가구,50001059
파라솔,50001779
목재,50001060
반제품,50001061
가구부속품,50001113
가구다리,50003307
가구바퀴,50003308
경첩/꺽쇠/자석철물류,50003309
나사/못,50003310
로프/철망,50003311
서랍레일,50003312
소켓/옷걸이봉,50003313
기타가구부속품,50003314
바닥재,50001114
마루,50003315
매트류,50003316
온돌마루,50003317
인조잔디,50003318
장판,50003319
필름난방,50003320
기타바닥재,50003321
손잡이,50001062
타일,50001115
스텐타일,50003322
아트타일,50003684
우드타일,50003685
유리타일,50003686
자기질타일,50003687
점착식타일,50003688
카페트타일,50003689
파벽돌,50001063
몰딩,50004081
패널,50001065
벽지,50001116
합지벽지,50003323
실크벽지,50003324
뮤럴벽지,50003325
포인트벽지,50003326
띠벽지,50003327
기타벽지,50003328
시트지,50003913
타일시트지,50003329
무늬목시트지,50003690
단색시트지,50003691
포인트시트지,50003692
아이방시트지,50003693
뮤럴시트지,50003694
유리용시트지,50003696
데코스티커,50001066
접착제/보수용품,50001067
중문,50006959
욕실/바스,50007046
매트/침대커버,50001123
싱글/슈퍼싱글침대커버,50003470
더블/퀸/킹침대커버,50003471
싱글/슈퍼싱글매트커버,50003472
더블/퀀/킹매트커버,50003473
베개,50001124
계절베개,50003474
라텍스베개,50003475
메모리폼베개,50003476
베개커버,50003477
베개커버세트,50003478
스프레드,50000969
차렵이불,50000970
홑이불,50000971
패드,50001125
싱글/슈퍼싱글패드,50003479
더블/퀸/킹패드,50003480
요,50001126
요세트,50003481
요커버,50003482
이불커버,50000972
담요,50000973
무릎담요,50000974
전기매트커버,50000975
토퍼,50007048
토퍼커버,50007049
기타침구단품,50000976
침대커버세트,50001127
싱글침대커버세트,50003483
슈퍼싱글침대커버세트,50003484
더블/퀸침대커버세트,50003485
킹침대커버세트,50003486
매트커버세트,50001128
싱글매트커버세트,50003487
슈퍼싱글매트커버세트,50003488
더블/퀸매트커버세트,50003489
킹매트커버세트,50003490
이불베개세트,50001129
싱글이불베개세트,50003491
슈퍼싱글이불베개세트,50003492
더블/퀸이불베개세트,50003493
킹이불베개세트,50003494
이불패드세트,50001130
싱글이불패드세트,50003495
슈퍼싱글이불패드세트,50003496
더블/퀸이불패드세트,50003497
킹이불패드세트,50003498
요이불세트,50001131
1인용,50003499
2/3인용,50003500
한실예단세트,50000977
카페트,50001135
면/극세사카페트,50003511
파일카페트,50003512
원목/우드카페트,50003513
러그,50000981
발매트,50000982
대자리,50000983
왕골자리,50000984
쿨매트,50000852
커튼,50001136
거실용커튼,50003514
창문용커튼,50003515
커튼링/봉,50003516
로만셰이드,50000857
커튼/로만세트,50000858
블라인드,50000859
콤비블라인드,50006168
버티컬,50000860
롤스크린,50000861
바란스,50000862
캐노피,50000863
대나무발,50000864
비즈발,50000865
자바라,50000866
커튼액세서리,50000867
실커튼,50000853
커버류,50001137
소파커버/패드,50003517
에어컨커버,50003518
티슈커버/케이스,50003519
피아노커버,50003520
기타커버류,50003521
주방데코,50001138
식탁보,50003522
식탁보세트,50003523
식탁매트,50003524
의자커버,50003525
러너,50003526
앞치마,50003527
주방장갑,50003640
기타주방데코,50003641
쿠션/방석,50001139
일반방석,50003642
계절방석,50003643
기능성방석,50003644
방석커버,50003645
일반쿠션,50003646
기능성쿠션,50003647
등쿠션,50003648
대쿠션/대방석,50003649
헤드쿠션,50003650
목쿠션/아이필로우,50003651
바디필로우,50003652
팔꿈치/손목쿠션,50003653
쿠션커버,50003654
쿠션/방석커버세트,50003655
쿠션/방석기타,50003656
베개솜/속통,50001132
일반베개솜,50003501
양모베개솜,50003502
거위털/오리털베개솜,50003503
마이크로화이바베개솜,50003504
요솜/매트솜,50001133
견면요솜,50003505
목화요솜,50003506
이불솜,50001134
일반이불솜,50003507
양모이불솜,50003508
거위털/오리털이불솜,50003509
마이크로화이바이불솜,50003510
쿠션솜,50000979
방석솜,50000980
뜨개질,50001140
뜨개질실,50003657
뜨개질바늘,50003658
패키지,50003659
완제품,50003660
자수,50001141
도안,50003661
원단,50003662
실/바늘,50003663
패키지,50003664
완제품,50003665
퀼트/펠트,50001142
도안,50003666
원단,50003667
패키지,50003668
완제품,50003669
원단,50000849
수예용품/부자재,50000850
보석십자수,50006874
기타수예,50000851
스탠드,50001118
단스탠드,50003330
장스탠드,50003331
조명,50001119
벽등,50003332
샹들리에,50003333
거실조명,50003334
야외조명,50003335
분수등,50003336
주방조명,50003337
욕실조명,50003338
현관조명,50003339
인테리어조명,50003340
전구,50003341
형광등,50003342
시계,50001120
벽시계,50003343
알람/탁상시계,50003344
스탠드시계,50003345
액자,50001121
탁상용액자,50003346
벽걸이액자,50003347
파티션액자,50003348
캐릭터액자,50003349
퍼즐/그림/사진액자,50003350
포토보드/집게,50003351
액자세트,50003352
디지털액자,50002014
미술작품,50006309
회화,50006310
판화,50006311
아트포스터,50006312
사진작품,50006313
공예디자인,50006788
아로마/캔들용품,50001122
초/향초,50003353
촛대/홀더,50003354
아로마램프/오일,50003355
아로마방향제/디퓨저,50003356
캔들만들기,50006875
석고방향제만들기,50006876
기타아로마/캔들용품,50003357
장식인형,50001069
장식미니어쳐,50001070
화병,50001071
인테리어파티션,50001072
인테리어창문,50001073
인터폰박스,50001074
인테리어분수,50001075
오르골,50001076
워터볼,50000961
우체통,50000962
도어벨,50000963
디자인문패,50000964
냉장고자석,50000965
앤틱소품,50000966
전통공예소품,50000967
기타장식용품,50000968
국내분유,50000854
수입분유,50000855
특수분유,50000856
국내기저귀,50000729
수입기저귀,50000730
기능성기저귀,50001143
천기저귀,50003697
수영장기저귀,50003698
땅콩기저귀,50003699
기저귀커버,50003700
기저귀밴드,50003701
캡형,50005401
리필형,50005402
휴대용,50005403
혼합세트,50005405
분말이유식,50000733
반고형이유식,50000736
레토르트이유식,50000737
수제이유식,50001144
밥/죽,50003702
국/반찬,50003703
기타수제이유식,50003707
젖병,50000743
젖꼭지,50000745
노리개젖꼭지,50000746
유축기,50000673
분유케이스,50000674
보틀워머,50000675
모유보관비닐팩,50000677
수유쿠션/시트,50000679
수유가리개,50000680
수유패드,50000681
유두케어/젖몸살용품,50000684
기타수유용품,50000685
어린이건강식품,50000742
유아과자,50000739
유아두유,50000738
유아유제품,50005467
유아음료,50005468
초경량/휴대용,50000686
절충형/디럭스형,50000687
쌍둥이용,50005406
유모차/카시트 세트,50005407
유모차용품,50001147
유모차커버,50003865
유모차풋머프,50003870
유모차목쿠션/블랭킷,50003873
유모차햇빛가리개,50005303
유모차시트,50003864
유모차걸이,50003868
유모차장난감,50003871
유모차홀더,50003872
유모차보호대/안전바,50003866
유모차정리망/정리함,50003867
기타유모차용품,50003875
바구니형,50005408
일체형,50005409
분리형,50005410
카시트용품,50001148
햇빛가리개,50003877
카시트기타용품,50003879
차량안전벨트,50003880
아기띠,50000692
힙시트,50000697
아기띠침받이,50000694
망토/워머,50000702
슬링,50000701
아기띠쿨러/패드,50000693
기저귀가방,50000695
포대기/처네,50000698
캐리어,50000700
미아방지용품,50000703
기타외출용품,50000704
유아욕조,50000705
유아목욕의자,50000706
유아목욕장난감,50000714
유아목욕가운,50000707
유아목욕타월,50000708
유아샴푸캡,50000709
유아목욕장갑/스펀지,50000710
유아세면대/수도꼭지,50000711
유아욕탕온도계,50000713
욕실정리망/정리함,50000715
기타목욕용품,50000716
기저귀크림,50000717
유아크림,50000718
유아로션,50000719
유아오일,50000720
유아선크림,50000721
유아파우더,50000722
유아립케어,50000723
유아비누,50000724
유아바스/샴푸,50000726
유아입욕제,50000727
혼합세트,50005411
기타스킨/바디용품,50000728
유아변기/커버,50000601
유아면봉,50000603
유아손톱가위/손톱깎이,50000604
온습도계,50000605
유아손세정제,50000606
유아항균팩,50000624
유아마스크,50000608
캐릭터반창고,50000609
기저귀휴지통,50000610
분통/파우더통,50000611
유아이발용품,50000612
제균스프레이,50000613
콧물흡입기,50000614
키재기,50000615
투약기,50000616
해열시트,50000617
물티슈워머,50000618
유아세탁세제,50000626
유아유연제,50000627
유아세탁비누,50000628
혼합세트,50005413
유아표백제/얼룩제거제,50005412
유아칫솔,50000619
유아치약,50000620
유아구강세정제,50000621
유아구강청결티슈,50000622
손가락빨기방지용품,50000623
기타구강청결용품,50000625
젖병소독기,50000629
젖병세정제,50000630
젖병솔,50000631
젖병집게,50000632
젖병건조대,50000633
장난감소독기,50000634
안전문,50000576
모서리보호대,50000577
머리보호대,50000578
무릎보호대,50000579
문닫힘방지,50000580
미끄럼방지,50000581
디딤대,50000582
모기밴드/퇴치용품,50000583
안전잠금장치,50000584
콘센트안전커버,50000586
산모방석,50000503
전자파차단앞치마,50000505
태교용품,50001150
태교용구,50004035
태교음반/DVD,50004036
임산부바디필로우,50000276
임산부화장품,50000507
임산부손목보호대,50000508
모유촉진제/임산부영양제,50006841
기타임산부용품,50000277
속싸개,50000509
겉싸개,50000510
아기이불/요/패드,50000512
보낭/슬리핑백,50000513
방수요,50000514
유아베개,50005304
낮잠이불,50005305
DIY 아기용품,50000516
기타유아침구,50000517
유아컵,50000477
유아식기,50000478
유아스푼/포크,50000479
연습용젓가락,50000481
턱받이,50000482
조리기,50000483
과즙망,50000485
기타이유식용품,50000486
유아침대,50000587
유아책상,50000589
유아공부상,50000590
유아의자,50000591
유아소파,50000592
유아이유식의자,50000593
유아옷걸이,50000598
장난감정리함,50000600
기저귀정리함,50000473
기타유아가구,50000476
수유복,50000487
원피스,50000488
바지,50000496
청바지,50000497
트레이닝복/요가복,50000498
스커트,50000499
스타킹,50000500
레깅스,50000501
임부용수영복,50000502
임부속옷,50001149
수유브라,50004030
임부팬티,50004031
임부내복,50004032
임부러닝,50004033
임산부복대,50004034
셀프촬영,50006990
촬영의상,50006991
촬영소품,50006992
돌잔치용품,50006993
상대여,50006994
돌잔치소품,50006995
행사용스티커,50006996
답례품,50006997
기저귀케이크,50000518
유치보관함,50006988
탯줄보관함,50000519
손발도장,50000520
탯줄도장,50000521
성장카드,50006989
성장앨범/액자,50000522
기타출산/돌기념품,50000524
레그/스패츠,50000526
바디슈트/롬퍼,50000528
배냇저고리,50000529
손/발싸개,50000530
신생아모자/보닛,50000531
우주복,50000532
가제손수건,50005306
세트,50005307
내의/실내복,50005308
조끼,50000270
상하세트,50000271
티셔츠,50000535
블라우스/셔츠,50000536
니트/스웨터,50000409
카디건,50000410
바지,50000411
스커트,50000412
드레스,50000413
원피스,50000414
정장,50000415
트레이닝복,50000416
재킷,50000418
점퍼,50000419
코트,50000420
배변훈련팬티,50000422
속옷,50001151
러닝,50004037
팬티,50004038
코디세트,50006842
놀이방매트,50000371
RC/작동완구,50001154
RC카,50004207
로봇,50004210
자동차,50004212
동물작동완구,50004208
기차,50004209
로봇강아지,50004211
비행기,50004213
팽이,50006843
오토바이,50004216
장난감총,50004217
헬기,50004218
기타작동완구,50004642
감각발달완구,50001155
도형끼우기,50004219
링쌓기/컵쌓기,50004220
멜로디완구,50004221
비누방울,50004224
아기전화기,50004225
헝겊완구/헝겊책,50004227
기타감각발달완구,50004643
공간놀이기구,50001156
그네/그네봉,50004228
놀이집,50004229
다기능놀이터,50004230
미끄럼틀,50004231
볼텐트/놀이텐트,50004232
물놀이용품,50001157
풀장,50004239
구명조끼,50004233
목튜브/암링,50004234
보행기튜브,50004237
튜브,50004240
물총,50004242
스노클링,50004235
비치볼,50004243
보트,50004236
미술놀이,50001158
클레이,50004246
플레이콘/매직콘,50004248
그림판,50004249
물감,50004251
색연필,50004252
색칠공부,50004253
스케치북,50004254
이젤,50004255
크레욜라,50004256
크레파스,50004257
종이접기,50006998
오리기,50006999
기타미술놀이,50004250
블록,50001159
레고,50004258
옥스포드,50004261
빅블록,50004259
사각/십자블록,50004260
원목블록,50004262
자석블록,50004263
종이/소프트블록,50004264
스포츠완구,50001160
골프,50004265
공/소프트볼,50004266
볼링,50004267
스카이콩콩,50004269
스키/눈썰매,50004270
야구/캐치볼,50004271
축구대,50004272
농구대,50004273
트램펄린/덤블링,50004274
펀치백/권투,50004275
헬스기구,50004276
호핑볼/점핑볼,50004277
기타스포츠완구,50004644
승용완구,50001161
킥보드/씽씽이,50004413
전동차,50004410
붕붕카,50004405
스프링카,50004406
시소,50004407
왜건,50004409
지붕차,50004412
트레일러,50004414
흔들말,50004415
기타승용완구,50004645
유아/어린이자전거,50001162
다기능자전거,50004416
보조바퀴체인자전거,50004417
세발자전거,50004418
밸런스자전거,50005415
신생아/영유아완구,50001163
딸랑이,50004419
모빌,50004420
아기체육관,50004421
아기걸음마,50004422
오뚝이,50004423
치아발육기,50004424
베이비룸,50004425
플레이매트,50004426
신생아완구세트,50004427
기타신생아/영유아완구,50004646
언어/학습완구,50001164
학습보드판,50004428
낱말카드/학습카드,50004430
디지털학습완구,50004431
사운드북,50004432
스티커북,50004433
색칠북,50004434
유아용컴퓨터,50004435
자석놀이,50004436
학습벽보,50004437
기타언어/학습완구,50004429
역할놀이/소꿉놀이,50001165
공구놀이,50004438
낚시놀이,50004439
모래놀이,50004440
병원놀이,50004441
소꿉놀이,50004442
가게놀이,50004443
엄마놀이,50004444
인형유모차,50004445
주방놀이,50004446
쿠킹토이,50004447
화장놀이,50004448
기타역할놀이/소꿉놀이,50004647
원목교구/가베,50001166
가베,50004449
도미노,50004450
도형쌓기,50004451
롤러코스터,50004452
셈놀이/숫자놀이판,50004453
실꿰기/구슬꿰기,50004454
원목큐브,50004455
하노이탑,50004456
자연/과학완구,50001167
공룡,50004457
동물학습,50004458
과학상자,50004459
기초로봇,50004460
망원경,50004461
물로켓/고무동력기,50004462
식물학습,50004463
곤충학습,50004464
현미경,50004466
유아동퍼즐,50001168
구슬퍼즐,50004467
도형퍼즐/칠교놀이,50004468
원목/꼭지퍼즐,50004469
종이/입체퍼즐,50004470
직소퍼즐/액자,50004471
큐브/소마큐브,50004473
숫자퍼즐,50004474
그림퍼즐,50004475
기타유아동퍼즐,50004648
음악/악기놀이,50001169
나팔,50004476
드럼,50004477
마이크/노래방,50004478
멜로디언/키보드,50004479
실로폰,50004480
악기세트,50004481
피아노,50004482
타악기,50004649
기타음악/악기놀이,50004484
캐릭터카드/딱지,50000343
신발,50001152
보행기신발,50004039
운동화,50004198
샌들,50004042
아쿠아슈즈,50004200
장화,50005466
젤리슈즈,50006383
구두,50004040
부츠/털신,50004041
실내화,50004199
슬리퍼,50005465
가방,50001153
신발주머니/보조가방,50004201
토트백/숄더백,50004202
백팩,50004203
크로스백,50004204
캐리어백,50004205
미아방지가방,50004206
지갑,50000348
모자,50000349
장갑,50000350
귀마개,50000351
머플러,50000352
스카프,50000353
헤어핀,50000354
앞치마/토시/두건,50000356
넥타이,50000357
선글라스,50000358
양말,50000223
레깅스,50000224
헤어밴드,50000225
우산,50000226
벨트/멜빵,50000227
기타유아잡화,50000269
봉제인형,50000344
캐릭터/패션인형,50000217
기타인형,50000218
남아수영복,50000361
여아수영복,50000362
수경/수모/귀마개,50000363
수영가방/비치백,50000365
유아동전집,50006386
한글전집,50006387
수학전집,50006388
자연전집,50006389
영어전집,50006390
기타전집,50006391
학습교구,50006392
한글교구,50006393
수학교구,50006394
영어교구,50006395
자연/과학교구,50006396
미술교구,50006397
기타교구,50006398
학습보드게임,50000221
비디오/DVD,50000222
바운서/흔들침대,50000367
보행기,50000368
쏘서,50000369
점퍼루,50000370
돼지고기,50001170
국내산돼지고기,50004651
수입산돼지고기,50004652
쇠고기,50001171
국내산육우,50004653
한우,50004654
수입산쇠고기,50004655
닭고기,50001172
부위별닭고기,50004656
생닭,50004657
오리고기,50000279
양고기,50000280
알류,50001173
달걀,50004658
메추리알,50004659
오리알,50004660
훈제란,50002457
축산가공식품,50001174
갈비찜,50004661
돈가스,50004662
돈육훈제,50004663
돼지양념육,50004664
쇠고기양념육,50004665
닭양념육,50004666
오리양념육,50004667
오리훈제,50002456
떡갈비,50004668
베이컨,50004669
족발,50004670
햄,50004673
소시지,50004674
순대,50004675
육포,50004676
삼계탕,50004678
닭가공품,50004679
오리가공품,50004680
기타육가공,50004681
기타육류,50000215
건강음료,50001897
건강즙,50007000
양배추즙,50007001
양파즙,50007002
호박즙,50007003
비트즙,50007004
칡즙,50007005
토마토즙,50007006
기타건강즙,50007007
건강환/정,50001899
비타민제,50001090
멀티비타민,50002425
비타민A,50002426
비타민B,50002427
비타민C,50002428
비타민D,50007042
비타민E,50007043
비오틴,50007044
기타비타민,50002429
홍삼,50001901
인삼,50001902
한방재료,50001091
가시오가피,50002430
감초,50002431
계피,50002432
구기자,50002433
녹용,50002434
산수유,50002435
오미자,50002436
헛개나무,50002437
황기,50002438
기타한방재료,50002622
꿀,50001905
영양제,50001092
로얄제리,50002439
엽산,50002440
아연,50002441
철분,50002442
칼슘,50002443
마그네슘,50002444
프로폴리스,50002445
글루코사민,50002446
오메가3,50002447
감마리놀렌산,50002448
루테인,50002608
스쿠알렌,50002609
쏘팔메토,50002610
키토산,50002612
환자식/영양보충식,50002613
효모,50002614
기타건강기능식품,50002615
알로에정/겔,50002616
코큐텐,50002617
유산균,50007030
밀크씨슬,50007031
폴리코사놀,50007032
보스웰리아,50007033
셀레늄,50007034
칼륨,50007035
MSM,50007036
스피루리나,50002620
클로렐라,50002621
과일즙,50007008
석류즙,50007009
사과즙,50007010
포도즙,50007011
아로니아즙,50007012
배즙,50007013
블루베리즙,50007014
기타과일즙,50007015
건강분말,50001900
생선,50001175
갈치,50004682
고등어,50004683
굴비,50004684
장어,50004685
옥돔,50004686
조기,50004687
참치,50004688
동태,50004689
초밥재료,50004690
홍어,50004691
생선회,50004692
연어/훈제연어,50004693
기타생선,50004694
김/해초,50001176
김,50004695
다시마,50004696
매생이,50004697
미역,50004698
해초샐러드,50004699
기타해초,50004700
해산물/어패류,50001049
전복,50004701
새우,50004702
소라,50004703
골뱅이,50004704
낙지,50004706
문어,50004707
쭈꾸미,50004708
조개,50004709
오징어,50004710
게,50004711
킹크랩,50004712
바다가재,50004713
굴,50004714
꼬막,50004715
홍합,50004716
멍게,50004717
해삼,50004719
날치알,50004720
기타해산물,50004726
젓갈,50001050
명란젓,50004727
새우젓,50004728
오징어젓,50004729
낙지젓,50004730
조개젓,50004731
창난젓,50004732
토하젓,50004733
게장,50004734
대하장,50002458
젓갈선물세트,50004735
기타젓갈,50004736
건어물,50001051
멸치,50004737
쥐포,50004738
오징어,50004739
한치,50004740
문어,50004741
건새우,50004742
과메기,50004743
노가리,50004744
진미채,50004746
황태,50004747
기타건어물,50004748
쌀,50001052
백미,50004749
찹쌀,50004750
현미,50004751
흑미,50004752
기능성쌀,50004754
잡곡/혼합곡,50001053
보리,50004755
율무,50002148
녹두,50002149
들깨,50002150
참깨,50002151
메밀,50002152
옥수수,50002153
수수,50002154
기장,50002155
콩,50002156
팥,50002157
혼합곡,50002158
기타잡곡,50002159
과일,50000960
천혜향,50002178
한라봉,50002179
포도,50002180
복숭아,50002183
리치,50002184
체리,50002185
레몬,50002186
망고,50002187
자두,50002181
바나나,50002188
석류,50002189
오렌지,50002190
자몽,50002191
파인애플,50002192
기타과일,50002193
과일바구니,50002194
혼합과일세트,50002195
사과,50002160
배,50002161
토마토,50002162
감귤,50002163
딸기,50002164
단감,50002166
홍시,50002167
대봉시,50002168
매실,50002169
멜론,50002170
복분자,50002172
블루베리,50002173
수박,50002175
키위/참다래,50002176
참외,50002177
채소,50001077
쌈채소,50002211
시금치,50002212
고구마,50002214
감자,50002215
당근,50002216
더덕,50002217
도라지,50002218
야콘,50002219
연근,50002220
우엉,50002221
무,50002222
열무,50002223
마,50002224
토란,50002225
부추,50002226
피망/파프리카,50002227
새싹채소,50002228
아스파라거스,50002229
죽순,50002231
알로에,50002233
브로콜리,50002460
건나물,50002461
산나물,50002462
삶은나물,50002463
기타채소류,50002234
오이,50002196
애호박,50002197
단호박,50002198
가지,50002199
양파,50002200
대파,50002201
쪽파,50002202
마늘,50002203
고추,50002204
버섯,50002205
생강,50002206
배추,50002207
상추,50002209
견과류,50001078
호두,50002235
땅콩,50002236
밤,50002237
대추,50002238
은행,50002239
아몬드,50002240
잣,50002241
캐슈너트,50002242
해바라기씨,50002243
마카다미아,50002244
피스타치오,50002245
피칸,50002246
호박씨,50002247
기타견과류,50002249
건과류,50001093
건자두,50002452
건포도,50002453
곶감,50002454
기타건과류,50002455
감말랭이,50002449
건망고,50002450
건바나나,50002451
절임류,50002015
조림류,50002016
반찬세트,50002017
장아찌,50001916
장조림,50001917
기타반찬류,50002018
포기김치,50002019
갓김치,50002020
총각김치,50002021
깍두기,50002022
겉절이,50002023
나박김치,50002024
동치미,50002025
묵은지,50002026
백김치,50002027
열무김치,50002028
파김치,50002029
별미김치,50002030
절임배추,50002031
생수,50002032
탄산수,50002033
청량/탄산음료,50001079
과즙탄산음료,50002250
에이드음료,50002251
무알콜음료,50002252
사이다,50002253
콜라,50002254
아이스티,50002255
이온음료,50002256
기타탄산음료,50002257
주스/과즙음료,50001080
감귤주스,50002258
오렌지주스,50002259
사과주스,50002260
망고주스,50002261
자몽주스,50002262
토마토주스,50002263
포도주스,50002264
기타과즙음료,50002265
차류,50001082
코코아,50002267
녹차,50002268
홍차,50002380
허브차,50002381
보이차,50002382
옥수수수염차,50002594
유자차,50002595
율무차,50002596
우엉차,50006197
기타차,50002384
커피,50001081
원두커피,50002266
캔커피,50002605
커피믹스/인스턴트커피,50002606
더치커피,50005541
프림,50002607
라면,50001083
봉지라면,50002385
컵라면,50002386
면류,50001084
국수면,50002387
당면,50002388
스파게티면,50002389
냉면,50002390
칼국수면,50002391
소바,50002392
우동,50002393
쫄면,50002394
쌀국수면,50002598
소면,50002599
우유,50002006
두유,50002007
치즈,50001085
슬라이스치즈,50002395
피자치즈,50002396
크림치즈,50002397
기타치즈,50002398
시리얼,50002008
오트밀,50001881
통조림,50001882
밀가루,50001883
설탕,50001884
소금,50001885
조미료,50001086
고춧가루,50002399
식초,50002400
액젓,50002401
고추냉이,50002402
후추,50002403
기타조미료,50002404
식용유/오일,50001087
식용유,50002405
올리브유,50002406
카놀라유,50002407
포도씨유,50002408
해바라기씨유,50002409
들기름,50002410
참기름,50002411
기타기름,50002412
장류,50001088
고추장,50002413
된장,50002414
간장,50002415
청국장,50002416
쌈장,50002417
양념장,50002418
메주,50002419
기타 장류,50002420
소스,50001089
마요네즈,50002421
케첩,50002422
스파게티소스,50002423
기타소스,50002424
잼,50001887
떡,50001888
빵,50001889
케이크,50001890
즉석밥,50001891
죽,50001892
간편조리식,50001894
제빵/제과재료,50001895
파우더/스무디,50006198
튀김가루,50001753
기타분말가루,50001754
물엿,50001755
요구르트,50001756
생크림,50001757
마가린,50001758
버터,50001759
누룽지,50001760
스프,50001761
부침가루,50001879
빵가루,50001880
시럽,50001886
수산가공식품,50001094
맛살/게살,50002600
해물볶음류,50002601
해물찜류,50002602
해물탕류,50002603
해물튀김류,50002604
다이어트차,50001907
식이섬유,50001908
다이어트바,50001910
가르시니아,50001911
CLA,50001912
곤약,50006953
곤약쌀,50006954
곤약젤리,50006955
기타곤약가공품,50006957
헬스보충제,50001914
뷰티푸드,50001915
콜라겐,50007037
와일드망고,50007038
잔티젠,50007039
카테킨,50007040
히알루론산,50007041
기타다이어트식품,50001767
스낵,50001998
쿠키,50001999
초콜릿,50002000
사탕,50002001
껌,50002002
한과,50002003
전병,50002004
화과자,50002005
엿,50001762
젤리,50001763
푸딩,50001764
캐러멜,50001765
강냉이,50001918
강정,50001919
가공안주류,50001920
기타과자,50001921
아이스크림,50001865
빙수/빙수재료,50001866
피자,50001867
핫도그,50001868
햄버거,50001869
딤섬,50001870
만두,50001871
채식푸드,50001872
샐러드,50001873
어묵,50001874
